RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31
395025,13,"Riverside, CA",Msa,CA,314533.0,306621.0,299566.0,291529.0,281374.0,273776.0,265598.0,257149.0,248743.0,239421.0,233772.0,228214.0,223436.0,218420.0,214063.0,210446.0,212389.0,210554.0,211154.0,212253.0,214175.0,215152.0,212943.0,211647.0,205924.0,207470.0,207125.0,209211.0,206952.0,206419.0,204254.0,203180.0,201166.0,202331.0,202630.0,202233.0,200395.0,198452.0,197138.0,195186.0,196421.0,196971.0,196845.0,194441.0,192198.0,191937.0,193608.0,196159.0,198179.0,199173.0,200005.0,201504.0,200397.0,202555.0,205473.0,212643.0,218190.0,222768.0,224301.0,227840.0,232517.0,238368.0,243363.0,247669.0,253355.0,257992.0,261530.0,262004.0,263891.0,267266.0,271272.0,272517.0,272332.0,274320.0,276177.0,277472.0,278788.0,278744.0,280412.0,283402.0,286371.0,285800.0,287889.0,289815.0,294112.0,293846.0,295754.0,297767.0,299413.0,300772.0,302673.0,304023.0,305709.0,307825.0,308151.0,310252.0,311456.0,314965.0,315433.0,317261.0,318695.0,322405.0,323790.0,325624.0,327391.0,329311.0,330777.0,332090.0,334413.0,336407.0,339619.0,342175.0,346617.0,347489.0,349226.0,349964.0,352278.0,355394.0,359787.0,361533.0,363273.0,364394.0,366297.0,366379.0,363384.0,363045.0,362284.0,368217.0,368731.0,369467.0,368865.0,369518.0,372601.0,374271.0,374377.0,371979.0,371265.0,369316.0,369125.0,375772.0,377467.0,378898.0,381729.0,384918.0,386053.0,388456.0,391516.0,397429.0,403258.0
394976,14,"Phoenix, AZ",Msa,AZ,230419.0,226843.0,223254.0,218233.0,213761.0,207814.0,203416.0,197421.0,192263.0,185755.0,180120.0,175196.0,172116.0,167073.0,162144.0,159706.0,156837.0,156007.0,153264.0,152626.0,150950.0,151012.0,150404.0,150438.0,150916.0,149567.0,147898.0,146062.0,143548.0,141569.0,140407.0,139707.0,139273.0,138523.0,138209.0,135811.0,133049.0,128973.0,127108.0,125499.0,126290.0,127572.0,127922.0,129034.0,130462.0,133788.0,135942.0,138468.0,142464.0,148050.0,152618.0,155414.0,158210.0,160637.0,164026.0,166828.0,169723.0,172066.0,174763.0,178964.0,182626.0,185522.0,187495.0,190910.0,192769.0,195410.0,196969.0,199000.0,199846.0,200514.0,200807.0,201515.0,201375.0,201791.0,202669.0,203348.0,205593.0,205298.0,206193.0,205421.0,207188.0,208593.0,211177.0,212144.0,212824.0,214167.0,215140.0,217677.0,217923.0,219666.0,220367.0,222637.0,224528.0,226086.0,226948.0,227482.0,229601.0,231109.0,232937.0,232251.0,233655.0,236074.0,238803.0,240827.0,241603.0,242467.0,242777.0,243570.0,244759.0,245906.0,247640.0,249345.0,251595.0,251923.0,253368.0,254349.0,255728.0,257382.0,260804.0,264340.0,265702.0,266840.0,268337.0,270924.0,270545.0,270856.0,269683.0,273406.0,274250.0,276016.0,276800.0,277160.0,279498.0,283788.0,286656.0,287242.0,285927.0,286336.0,285460.0,292636.0,295159.0,297031.0,299389.0,302070.0,304193.0,305002.0,306627.0,309581.0,315233.0
395078,15,"Seattle, WA",Msa,WA,351767.0,349555.0,347691.0,344020.0,341462.0,337133.0,334958.0,331925.0,329199.0,325504.0,321427.0,318343.0,317883.0,316757.0,317210.0,314670.0,311947.0,310402.0,310452.0,309703.0,308263.0,308713.0,310127.0,310220.0,307922.0,306075.0,299800.0,304230.0,304824.0,309556.0,305603.0,305328.0,305138.0,303394.0,302221.0,300128.0,297495.0,290938.0,288158.0,282021.0,281224.0,275816.0,274548.0,272110.0,270996.0,271455.0,270393.0,272304.0,277186.0,282802.0,286604.0,287237.0,287335.0,289089.0,291854.0,295630.0,296323.0,295421.0,296768.0,299658.0,303754.0,308205.0,310302.0,316051.0,318101.0,322528.0,323964.0,324598.0,325589.0,325381.0,326801.0,325396.0,325545.0,324078.0,326772.0,327981.0,329775.0,331112.0,332289.0,335811.0,338492.0,343497.0,345830.0,349713.0,350766.0,352030.0,352917.0,352295.0,356233.0,356269.0,360357.0,359637.0,360873.0,364035.0,366842.0,370972.0,369874.0,374437.0,377620.0,385197.0,389275.0,394124.0,396816.0,400825.0,405206.0,407597.0,408740.0,408934.0,414315.0,420088.0,427733.0,432418.0,436445.0,441987.0,446883.0,452778.0,456398.0,459344.0,464169.0,467054.0,476011.0,479067.0,481079.0,475868.0,471561.0,464991.0,464808.0,469110.0,468081.0,470117.0,472078.0,477588.0,476713.0,481002.0,478622.0,480588.0,480451.0,475440.0,484775.0,490267.0,494231.0,496979.0,500092.0,501790.0,504540.0,505892.0,512371.0,519413.0,527896.0
394865,16,"Minneapolis-St Paul, MN",Msa,MN,225898.0,223936.0,221456.0,217232.0,214578.0,211142.0,208565.0,205424.0,203115.0,201153.0,197687.0,194347.0,190618.0,189136.0,187780.0,187729.0,185001.0,184710.0,184014.0,184779.0,183549.0,182608.0,184224.0,187207.0,190410.0,187988.0,186551.0,188039.0,190887.0,191904.0,191408.0,190038.0,190239.0,188536.0,186643.0,181943.0,178198.0,176926.0,176289.0,173341.0,170220.0,166973.0,165621.0,164333.0,163377.0,164622.0,166066.0,169122.0,170590.0,171984.0,173045.0,174499.0,176112.0,178615.0,179732.0,181221.0,181481.0,181565.0,180393.0,181932.0,184553.0,188902.0,192330.0,196606.0,199465.0,201164.0,202908.0,204648.0,206640.0,208435.0,210299.0,209860.0,208838.0,207924.0,209037.0,208836.0,209869.0,209260.0,210655.0,210395.0,211924.0,212277.0,214670.0,217306.0,220393.0,221446.0,220627.0,220114.0,219577.0,221627.0,221639.0,224373.0,225384.0,227652.0,227926.0,227245.0,227522.0,228140.0,229655.0,231167.0,232171.0,232929.0,234718.0,235491.0,235788.0,235149.0,234785.0,236302.0,237903.0,239921.0,242867.0,244226.0,247040.0,247587.0,247886.0,247522.0,249459.0,252578.0,256051.0,257105.0,256686.0,257011.0,257044.0,258607.0,258197.0,259931.0,261777.0,266636.0,268149.0,269527.0,271123.0,273328.0,274168.0,276321.0,278710.0,280199.0,279744.0,279068.0,278043.0,282886.0,284426.0,285810.0,287327.0,289231.0,292759.0,294830.0,296647.0,298756.0,303035.0
395056,17,"San Diego, CA",Msa,CA,447183.0,436759.0,429365.0,417540.0,408688.0,399491.0,392641.0,385057.0,377086.0,371378.0,368109.0,363101.0,352031.0,353445.0,354553.0,358328.0,358715.0,360069.0,359271.0,360273.0,362021.0,363106.0,362930.0,364058.0,359524.0,359543.0,355709.0,357630.0,360005.0,363019.0,363817.0,364165.0,363361.0,358331.0,353631.0,353277.0,354196.0,353992.0,351261.0,350559.0,348521.0,345149.0,344566.0,342636.0,342345.0,343896.0,346276.0,346372.0,345019.0,345238.0,347560.0,347709.0,350939.0,353992.0,359212.0,365034.0,372480.0,377789.0,381644.0,386386.0,395484.0,404956.0,411041.0,416138.0,417035.0,421366.0,422259.0,426816.0,428163.0,430744.0,431874.0,433919.0,435610.0,437134.0,438960.0,440921.0,444112.0,448076.0,451193.0,448864.0,447065.0,448431.0,456600.0,461055.0,460765.0,458190.0,460773.0,464544.0,468658.0,466969.0,465759.0,470851.0,478184.0,485867.0,482728.0,481074.0,482805.0,488233.0,489966.0,490132.0,491015.0,497256.0,507116.0,509416.0,510271.0,507494.0,512429.0,518804.0,521848.0,525848.0,529509.0,534308.0,536791.0,537519.0,537582.0,542320.0,547936.0,551041.0,554037.0,555943.0,564113.0,570238.0,572723.0,574361.0,575743.0,578422.0,573459.0,579700.0,576658.0,577050.0,575381.0,577011.0,578340.0,581875.0,585927.0,583044.0,580014.0,570142.0,565943.0,582249.0,586563.0,590570.0,596323.0,600030.0,601496.0,601943.0,603926.0,611470.0,619848.0
395121,18,"St. Louis, MO",Msa,MO,155917.0,156363.0,154996.0,153915.0,152295.0,151037.0,149824.0,148372.0,146791.0,143833.0,142459.0,142571.0,143703.0,141747.0,142211.0,142323.0,143472.0,143975.0,144687.0,144463.0,144071.0,145775.0,147345.0,149229.0,150210.0,149760.0,148984.0,148616.0,147871.0,147809.0,147092.0,148549.0,150339.0,152495.0,151848.0,146767.0,142551.0,140830.0,140938.0,140774.0,140992.0,140546.0,141009.0,141234.0,142007.0,140334.0,138976.0,139698.0,142007.0,144428.0,144877.0,145045.0,145293.0,146395.0,146694.0,146770.0,146197.0,147582.0,148594.0,151370.0,152570.0,152045.0,151992.0,152573.0,153730.0,154314.0,154638.0,154975.0,155538.0,156571.0,156409.0,154830.0,153420.0,154161.0,155937.0,156376.0,156438.0,155615.0,156183.0,157054.0,157617.0,156753.0,157662.0,158704.0,159871.0,159235.0,158351.0,158957.0,160013.0,161195.0,161255.0,160366.0,160604.0,160991.0,161193.0,162138.0,163462.0,165983.0,167509.0,167418.0,167031.0,166341.0,168370.0,169057.0,170349.0,171566.0,172885.0,173320.0,172175.0,171855.0,171733.0,173397.0,173846.0,176536.0,176104.0,178987.0,178155.0,178218.0,178682.0,179416.0,181905.0,180972.0,180681.0,179529.0,179270.0,179025.0,179121.0,179244.0,180633.0,183028.0,185703.0,185951.0,185348.0,185025.0,187422.0,187700.0,188864.0,185065.0,188432.0,190509.0,191338.0,191146.0,190879.0,192482.0,194165.0,197004.0,197482.0,199657.0,201014.0
395148,19,"Tampa, FL",Msa,FL,181347.0,180289.0,177622.0,175751.0,173031.0,170914.0,167334.0,163487.0,160075.0,158107.0,155315.0,153962.0,152350.0,148818.0,146393.0,144917.0,143217.0,141349.0,139767.0,140854.0,140787.0,139711.0,139135.0,138019.0,138424.0,136655.0,136571.0,134147.0,134297.0,133373.0,135598.0,134096.0,133449.0,130931.0,129822.0,127094.0,125542.0,124671.0,124640.0,123274.0,121648.0,120845.0,119852.0,119218.0,119493.0,120742.0,122147.0,122427.0,123968.0,124441.0,125450.0,126472.0,128294.0,130043.0,129914.0,132354.0,133671.0,136759.0,137512.0,141264.0,142829.0,145765.0,147440.0,150940.0,153216.0,154318.0,155743.0,156541.0,158391.0,158652.0,159099.0,158790.0,159151.0,160590.0,161220.0,162143.0,163017.0,164207.0,167327.0,167679.0,168526.0,167987.0,169483.0,171029.0,172176.0,172586.0,173244.0,174628.0,174848.0,176876.0,176273.0,177598.0,177440.0,178833.0,180924.0,181717.0,184018.0,185376.0,187293.0,187190.0,188805.0,189071.0,191195.0,192107.0,194796.0,196313.0,197061.0,198337.0,199307.0,201563.0,202969.0,205546.0,206662.0,208147.0,208377.0,210611.0,211677.0,213676.0,214233.0,216701.0,218244.0,219191.0,220428.0,220736.0,221308.0,221286.0,221321.0,224693.0,225570.0,227202.0,228211.0,228410.0,227507.0,227531.0,228442.0,230050.0,230763.0,230631.0,229619.0,233639.0,235063.0,235808.0,238221.0,240334.0,243701.0,246414.0,248479.0,250321.0,253019.0
394358,20,"Baltimore, MD",Msa,MD,264701.0,266114.0,267627.0,267683.0,263527.0,263218.0,260047.0,262838.0,261230.0,260664.0,257022.0,255154.0,257731.0,255582.0,253482.0,252461.0,253900.0,252441.0,251593.0,247201.0,248843.0,250286.0,253604.0,253607.0,253892.0,251904.0,249166.0,247671.0,251029.0,253063.0,261207.0,260946.0,258132.0,253340.0,253147.0,256458.0,257564.0,255042.0,253853.0,253476.0,255163.0,251116.0,245279.0,242868.0,246795.0,249937.0,251082.0,247549.0,246180.0,249967.0,253224.0,255903.0,251298.0,252706.0,253755.0,256334.0,254164.0,256816.0,256358.0,258699.0,260145.0,262709.0,264042.0,266331.0,269771.0,275180.0,275818.0,278713.0,278946.0,276973.0,272916.0,272857.0,275763.0,278825.0,280295.0,275901.0,276641.0,273712.0,278810.0,278648.0,280119.0,282239.0,286600.0,287529.0,284791.0,278993.0,276425.0,279911.0,278425.0,279287.0,272561.0,272949.0,276019.0,277272.0,279512.0,278740.0,280811.0,282745.0,284543.0,285658.0,286059.0,284664.0,286261.0,284173.0,281331.0,279414.0,279257.0,279240.0,279239.0,280943.0,282995.0,282402.0,281573.0,281002.0,281911.0,283619.0,285157.0,287113.0,285003.0,286268.0,286037.0,288742.0,288706.0,288436.0,289982.0,291890.0,290743.0,296018.0,295634.0,295715.0,296150.0,296135.0,294801.0,293991.0,297544.0,302564.0,301001.0,298524.0,289043.0,296316.0,297809.0,298690.0,301266.0,302773.0,305846.0,306804.0,305730.0,304285.0,307088.0
394530,21,"Denver, CO",Msa,CO,243610.0,241576.0,239217.0,238427.0,236131.0,233505.0,231943.0,231455.0,230560.0,226603.0,223558.0,222051.0,223063.0,225078.0,226840.0,224132.0,222747.0,222077.0,222857.0,221817.0,221850.0,226697.0,231299.0,233889.0,230418.0,229529.0,229872.0,234243.0,240256.0,246017.0,246596.0,247386.0,247995.0,246561.0,247035.0,246619.0,246421.0,243234.0,241001.0,239823.0,238754.0,238147.0,239226.0,241431.0,242143.0,245204.0,241676.0,241512.0,241625.0,247847.0,252519.0,254511.0,255135.0,255717.0,257455.0,258997.0,259214.0,259828.0,263791.0,267099.0,269313.0,267844.0,267925.0,268952.0,270460.0,271429.0,271008.0,269617.0,270534.0,270217.0,270202.0,268771.0,270947.0,273681.0,275809.0,278043.0,279459.0,282702.0,284589.0,288708.0,292484.0,297482.0,300870.0,305997.0,307564.0,309866.0,310173.0,310711.0,313823.0,316577.0,321278.0,325425.0,328012.0,330745.0,333772.0,337940.0,341285.0,345853.0,350884.0,356071.0,357407.0,358710.0,360542.0,362920.0,365801.0,367634.0,368962.0,370473.0,372884.0,374450.0,376756.0,378566.0,381332.0,382977.0,386078.0,387782.0,392977.0,397594.0,404911.0,406921.0,410953.0,412094.0,414657.0,413304.0,413449.0,412106.0,410529.0,413821.0,415090.0,415576.0,414530.0,414181.0,415691.0,419701.0,421067.0,422314.0,421703.0,422943.0,420492.0,429114.0,429259.0,430618.0,432413.0,436222.0,437511.0,438345.0,440296.0,444203.0,448735.0
394982,22,"Pittsburgh, PA",Msa,PA,124224.0,123361.0,123789.0,124583.0,125301.0,124208.0,123043.0,123123.0,123213.0,124728.0,123456.0,123378.0,121958.0,123474.0,123933.0,123665.0,122951.0,122908.0,123746.0,124009.0,124275.0,122684.0,124213.0,124592.0,127657.0,127006.0,126034.0,124046.0,123724.0,126399.0,128232.0,128355.0,128215.0,127482.0,128341.0,128868.0,127069.0,127863.0,126525.0,129128.0,129759.0,130459.0,129966.0,129488.0,129588.0,131136.0,131127.0,130397.0,131557.0,131737.0,134836.0,134567.0,135228.0,133773.0,135059.0,136818.0,138593.0,138424.0,138783.0,138943.0,139767.0,140528.0,141059.0,140682.0,140189.0,141079.0,140915.0,141038.0,139160.0,138251.0,137525.0,138759.0,139717.0,139994.0,139757.0,140602.0,142454.0,143104.0,143287.0,141949.0,143143.0,144889.0,146749.0,147330.0,146264.0,146183.0,145597.0,146933.0,147158.0,147147.0,146234.0,147108.0,149350.0,150315.0,150114.0,148900.0,150346.0,150838.0,152270.0,151405.0,152107.0,152822.0,154692.0,155621.0,155144.0,155316.0,156036.0,156160.0,156550.0,158321.0,159052.0,159895.0,158988.0,160141.0,161444.0,163561.0,163289.0,162946.0,163222.0,166296.0,166150.0,165276.0,165347.0,165848.0,165739.0,164744.0,163931.0,165445.0,165964.0,169268.0,172267.0,173406.0,172045.0,171855.0,174095.0,175295.0,176835.0,173705.0,174450.0,177096.0,178449.0,177746.0,177138.0,176819.0,179723.0,181820.0,181790.0,182345.0,183196.0
394998,23,"Portland, OR",Msa,OR,277148.0,277794.0,276443.0,276282.0,273232.0,269040.0,266532.0,264966.0,261349.0,257036.0,254901.0,253462.0,254804.0,250028.0,248036.0,243814.0,241919.0,241972.0,241873.0,239592.0,240464.0,242635.0,243769.0,244280.0,244779.0,242740.0,240696.0,240756.0,243557.0,245712.0,244219.0,243827.0,243980.0,243056.0,239698.0,235046.0,233381.0,232140.0,231266.0,228981.0,226929.0,225555.0,225307.0,226722.0,225523.0,225538.0,224849.0,226671.0,229486.0,231876.0,234125.0,234484.0,234661.0,235288.0,237979.0,240434.0,243423.0,246647.0,247562.0,250261.0,250005.0,253306.0,253938.0,257950.0,260770.0,263637.0,264977.0,265385.0,264266.0,263951.0,267270.0,270368.0,272724.0,272041.0,273611.0,275899.0,277860.0,280799.0,281546.0,282895.0,284586.0,285915.0,287820.0,286801.0,288727.0,291102.0,294666.0,297157.0,298270.0,298958.0,300899.0,304404.0,309844.0,312256.0,314395.0,317740.0,323128.0,326468.0,328680.0,328827.0,332391.0,335390.0,339136.0,342250.0,344041.0,347279.0,348380.0,352451.0,354591.0,358536.0,360750.0,365039.0,367299.0,370167.0,372212.0,373024.0,374200.0,378865.0,383253.0,384786.0,384437.0,386410.0,389481.0,389115.0,390229.0,388575.0,387487.0,390508.0,390923.0,390067.0,392946.0,393649.0,396105.0,397934.0,399526.0,400523.0,397452.0,396730.0,392978.0,403768.0,406435.0,408465.0,408898.0,411812.0,414575.0,416429.0,418309.0,421910.0,428209.0
394458,24,"Charlotte, NC",Msa,NC,180262.0,179133.0,177648.0,177311.0,176052.0,174451.0,173734.0,172294.0,172253.0,169285.0,168303.0,166679.0,166226.0,164400.0,163374.0,161472.0,160083.0,158796.0,157608.0,157353.0,156807.0,158759.0,158690.0,159229.0,159765.0,161425.0,162480.0,161940.0,163380.0,166051.0,166186.0,167091.0,164226.0,164919.0,163420.0,163577.0,161023.0,160030.0,159538.0,160977.0,160813.0,159413.0,159742.0,158925.0,161709.0,161750.0,164905.0,165375.0,166807.0,166997.0,167849.0,167332.0,168005.0,169063.0,170342.0,170923.0,171507.0,172748.0,173521.0,175254.0,176989.0,178884.0,180687.0,182485.0,184875.0,184961.0,186573.0,187905.0,190007.0,190573.0,189517.0,189188.0,188975.0,190710.0,190870.0,192176.0,190343.0,192534.0,192059.0,192299.0,191908.0,191766.0,195537.0,197207.0,199394.0,199259.0,200010.0,199626.0,200292.0,199215.0,198966.0,201332.0,202009.0,203741.0,202891.0,204265.0,205685.0,207287.0,208950.0,211402.0,214801.0,217437.0,219976.0,220525.0,220529.0,222537.0,221513.0,224073.0,224590.0,226448.0,227747.0,229054.0,229465.0,230404.0,231170.0,233267.0,236794.0,238024.0,241389.0,239781.0,240845.0,241358.0,243604.0,242718.0,243733.0,242407.0,243252.0,248036.0,250500.0,250792.0,250944.0,251824.0,252816.0,257039.0,259474.0,261000.0,256014.0,254429.0,249126.0,257370.0,256508.0,258138.0,260279.0,263547.0,265759.0,265417.0,265650.0,267992.0,274565.0
395045,25,"Sacramento, CA",Msa,CA,322436.0,312412.0,305817.0,297286.0,292230.0,285382.0,282250.0,276615.0,272259.0,264784.0,258807.0,254587.0,245253.0,248009.0,245592.0,246330.0,243724.0,243248.0,239232.0,235442.0,232454.0,233303.0,234418.0,234858.0,230393.0,229953.0,230278.0,231149.0,228729.0,228217.0,226440.0,231749.0,231755.0,231742.0,229206.0,226496.0,224733.0,220888.0,219067.0,215472.0,216707.0,215929.0,213783.0,207279.0,204375.0,204198.0,207011.0,205999.0,207432.0,207373.0,209189.0,211632.0,215044.0,219021.0,223844.0,230440.0,237233.0,243241.0,245341.0,250912.0,255566.0,263379.0,269782.0,275484.0,278953.0,281329.0,283603.0,286747.0,287365.0,288446.0,290830.0,295838.0,297885.0,301425.0,302465.0,305769.0,306620.0,308833.0,310358.0,309772.0,312305.0,313761.0,321075.0,320188.0,322859.0,319883.0,321153.0,320242.0,321489.0,322889.0,325288.0,330190.0,334113.0,338406.0,337359.0,339974.0,342107.0,346167.0,348358.0,349641.0,353264.0,355817.0,359316.0,359314.0,360160.0,361149.0,362949.0,365636.0,366570.0,371037.0,374698.0,380152.0,382030.0,384498.0,387589.0,391794.0,394903.0,394980.0,396899.0,398422.0,401371.0,402740.0,402719.0,401836.0,400452.0,400791.0,398392.0,405610.0,404044.0,404161.0,404778.0,407020.0,412250.0,415986.0,419606.0,418253.0,418672.0,414742.0,409342.0,419906.0,423781.0,428071.0,432034.0,434868.0,435101.0,436402.0,438680.0,444861.0,450721.0
395055,26,"San Antonio, TX",Msa,TX,151529.0,151748.0,152322.0,150664.0,149797.0,148409.0,149324.0,149503.0,149117.0,148795.0,148490.0,149702.0,150121.0,150838.0,150067.0,151095.0,149533.0,149629.0,147698.0,147679.0,147740.0,148282.0,149084.0,148274.0,147524.0,146055.0,146583.0,148778.0,153795.0,156078.0,156616.0,155904.0,156325.0,156469.0,155519.0,154490.0,153349.0,152654.0,151410.0,151098.0,150193.0,152098.0,153729.0,154246.0,154686.0,153694.0,155376.0,156072.0,158292.0,160128.0,161505.0,161593.0,160568.0,159579.0,160478.0,162897.0,163587.0,163498.0,163215.0,163615.0,165139.0,165943.0,168472.0,170341.0,172772.0,172300.0,172091.0,171652.0,173201.0,174683.0,175200.0,175880.0,176870.0,178187.0,177964.0,177769.0,177580.0,180822.0,182694.0,185626.0,185569.0,186805.0,187857.0,189880.0,189693.0,189306.0,190057.0,191264.0,192628.0,191627.0,191437.0,190095.0,191163.0,193545.0,195851.0,198022.0,198703.0,200426.0,200561.0,202047.0,202628.0,204840.0,206207.0,206932.0,206368.0,204710.0,205379.0,204889.0,207510.0,208068.0,210229.0,209568.0,210220.0,211120.0,211657.0,214270.0,217766.0,221618.0,220915.0,220405.0,220075.0,222222.0,222694.0,223496.0,224105.0,222563.0,223057.0,223987.0,224411.0,224310.0,224629.0,226382.0,226509.0,227902.0,228934.0,229805.0,229389.0,228311.0,229960.0,232635.0,232902.0,233681.0,236105.0,237647.0,239763.0,240137.0,241303.0,242961.0,245511.0
394943,27,"Orlando, FL",Msa,FL,228977.0,227114.0,222941.0,217986.0,213469.0,209397.0,204492.0,200524.0,196458.0,194222.0,191853.0,187204.0,180876.0,170558.0,165277.0,162334.0,159856.0,157994.0,155902.0,153613.0,150311.0,146545.0,141638.0,138447.0,138999.0,141302.0,142003.0,140836.0,138103.0,133565.0,131897.0,128558.0,127837.0,123894.0,123085.0,125041.0,128932.0,130745.0,129361.0,127795.0,126893.0,126523.0,126072.0,127432.0,129076.0,132478.0,133379.0,134476.0,131477.0,132237.0,134081.0,137513.0,138986.0,141639.0,144095.0,147130.0,148925.0,150298.0,154167.0,156059.0,161804.0,163426.0,167688.0,169798.0,173080.0,175648.0,178274.0,179540.0,180436.0,181468.0,183060.0,185478.0,187981.0,189332.0,189029.0,189997.0,191949.0,194085.0,193907.0,194390.0,196835.0,198891.0,199621.0,199838.0,198959.0,200579.0,200678.0,202022.0,202912.0,204348.0,207098.0,209815.0,211365.0,213348.0,213084.0,213675.0,213875.0,215672.0,218203.0,220218.0,221312.0,221481.0,221894.0,223450.0,225316.0,225845.0,227984.0,231335.0,235093.0,235130.0,236075.0,235677.0,236811.0,238048.0,240091.0,241677.0,241489.0,244389.0,246222.0,247643.0,247797.0,249391.0,250302.0,251055.0,252031.0,253446.0,253414.0,255627.0,256834.0,256510.0,255583.0,254749.0,252970.0,254746.0,257379.0,260400.0,260559.0,261174.0,258644.0,262177.0,263763.0,265330.0,267756.0,270101.0,273673.0,274594.0,275026.0,275566.0,277964.0
394466,28,"Cincinnati, OH",Msa,OH,145816.0,147055.0,147682.0,147922.0,147877.0,147170.0,145742.0,144376.0,143475.0,142147.0,142052.0,142405.0,144744.0,142874.0,141291.0,138639.0,136131.0,135332.0,136509.0,138105.0,138516.0,139269.0,139871.0,140344.0,140278.0,138766.0,137335.0,139386.0,142272.0,145101.0,145970.0,145084.0,145190.0,145784.0,144696.0,142180.0,141070.0,141592.0,144539.0,145714.0,145779.0,142878.0,140785.0,141323.0,141734.0,141719.0,139508.0,139171.0,140017.0,141141.0,141270.0,140307.0,140948.0,141448.0,142321.0,141925.0,142810.0,145206.0,148084.0,150142.0,151119.0,151618.0,151331.0,151390.0,150189.0,150825.0,150717.0,150469.0,149466.0,146160.0,144862.0,144161.0,144500.0,144538.0,145129.0,146573.0,148395.0,148396.0,149186.0,150034.0,150624.0,151574.0,151319.0,152108.0,150925.0,152168.0,151299.0,151854.0,150283.0,151552.0,151110.0,150659.0,151270.0,152040.0,154429.0,153950.0,156433.0,156396.0,158415.0,158662.0,158673.0,158497.0,159464.0,161323.0,161852.0,162917.0,162534.0,162867.0,162270.0,162343.0,163622.0,164478.0,167760.0,168909.0,169998.0,170336.0,171167.0,172655.0,173378.0,175180.0,175204.0,176450.0,175269.0,174755.0,174096.0,173629.0,171967.0,176419.0,177218.0,178448.0,178861.0,179623.0,179241.0,182122.0,184370.0,185915.0,182278.0,181436.0,176240.0,184631.0,185717.0,186331.0,188860.0,190692.0,194246.0,194704.0,196481.0,198661.0,204443.0
